crash_id,location_id
20151087,L758
20155037,L1561
20155096,L1708
20152161,L345
20155106,L1267
20152010,L252
20155135,L1515
20155135,L1515
20157026,L707
20154074,L378
20151307,L1145
20151050,L1742
20152184,L171
20151178,L2205
20154094,L2206
20151263,L1855
20155043,L1405
20151106,L1135
20154046,L1900
20152137,L1192
20151233,L43
20151166,L685
20151317,L2143
20152113,L241
20152119,L751
20156002,L919
20152176,L1102
20152117,L805
20151027,L692
20151071,L42
20151318,L386
20151208,L1991
20151308,L25
20152181,L716
20154043,L384
20151325,L20
20152218,L1898
20151323,L550
20155108,L1641
20155108,L1641
20155108,L1641
20155027,L1578
20155094,L1583
20151003,L439
20155059,L2207
20156014,L836
20151077,L57
20155119,L1236
20152068,L495
20151274,L84
20157034,L825
20152152,L973
20154024,L1376
20151217,L2095
20152002,L375
20157014,L1081
20155012,L1297
20155012,L1297
20155012,L1297
20155012,L1297
20152040,L2208
20151277,L1112
20152028,L1192
20157033,L2209
20151227,L2210
20151227,L2210
20151082,L45
20152103,L566
20152038,L1032
20151115,L16
20151115,L16
20151125,L45
20154076,L1534
20151243,L1909
20152076,L251
20155020,L1431
20151212,L63
20151234,L456
20151290,L120
20154026,L283
20151175,L2211
20151152,L129
20151075,L1487
20151298,L1487
20155051,L1780
20154059,L853
20154059,L853
20151204,L180
20151063,L133
20151063,L133
20151063,L133
20151182,L417
20152079,L95
20154009,L1940
20151023,L210
20151297,L1803
20152036,L906
20152100,L693
20157038,L825
20157025,L2212
20155032,L1620
20151244,L764
20152086,L246
20154005,L135
20152107,L338
20151068,L1844
20155101,L1620
20154010,L791
20152209,L576
20151245,L1548
20155061,L1432
20151313,L527
20151186,L45
20155041,L1583
20154047,L2213
20151269,L421
20154095,L2214
20152222,L182
20152229,L1048
20152226,L2100
20157027,L707
20155028,L1461
20155056,L2215
20152111,L784
20151146,L674
20155062,L1530
20152033,L608
20152033,L608
20152075,L1448
20157020,L1005
20155074,L1242
20152175,L358
20154090,L1376
20151190,L437
20151144,L32
20151171,L1696
20152190,L89
20152014,L2216
20152014,L2216
20155113,L1622
20151083,L43
20151202,L1567
20152164,L87
20155001,L1371
20156022,L2005
20151187,L126
20152093,L86
20152156,L503
20154061,L1752
20154018,L725
20157031,L1558
20151102,L84
20155019,L1542
20151230,L591
20152099,L1885
20152071,L187
20151025,L32
20151069,L201
20151183,L408
20151138,L332
20152102,L2217
20151161,L217
20157002,L2020
20151158,L2218
20158010,L1390
20156023,L2219
20156023,L2219
20152122,L2000
20152223,L2220
20152223,L2220
20156020,L208
20152087,L1048
20151236,L404
20152074,L1142
20151037,L85
20151284,L2221
20151006,L470
20152013,L2000
20151135,L461
20151112,L544
20154030,L1372
20151221,L1063
20151038,L867
20155040,L1856
20152147,L411
20151118,L2222
20151283,L983
20156013,L208
20151270,L497
20151255,L1634
20151305,L2223
20152145,L2224
20151196,L951
20156005,L2225
20151165,L129
20151189,L1223
20158014,L193
20151053,L477
20155093,L2226
20151203,L175
20154035,L1000
20151143,L58
20151128,L721
20152029,L78
20151024,L747
20152066,L1291
20156030,L982
20152198,L583
20157009,L1644
20152167,L300
20152055,L518
20151215,L480
20151164,L694
20155092,L1489
20151119,L424
20157001,L318
20152026,L1360
20151105,L415
20154092,L2227
20154092,L2227
20154092,L2227
20151148,L238
20155031,L2228
20155031,L2228
20151090,L721
20157036,L1080
20154021,L977
20151294,L415
20152019,L805
20151074,L840
20157040,L318
20157040,L318
20151262,L956
20154079,L2229
20155064,L1443
20151238,L1059
20152227,L566
20152227,L566
20151211,L505
20152116,L281
20151124,L750
20155068,L1408
20151127,L761
20157015,L874
20156031,L462
20158011,L1390
20152128,L555
20152021,L1725
20151288,L1936
20152037,L1333
20152199,L251
20154022,L1453
20154055,L176
20151095,L1527
20154057,L1709
20152126,L1971
20157029,L825
20157029,L825
20151035,L1199
201550059,L1297
20152162,L1108
20152162,L1108
20152162,L1108
20154003,L851
20155067,L1595
20152092,L2230
20154033,L1457
20151310,L92
20151310,L92
20155002,L1756
20152001,L973
20158003,L1390
20151163,L909
20155090,L2231
20155133,L1691
20151045,L1212
20151130,L626
20152224,L1353
20152154,L698
20156028,L670
20155078,L1371
20151040,L614
20155033,L1380
20154029,L1752
20155131,L1583
20151278,L682
20155132,L2232
20152048,L698
20154001,L1331
20151060,L2211
20151060,L2211
20151132,L20
20151073,L403
20152065,L2035
20151129,L1706
20157041,L326
20152110,L397
20152110,L397
20152004,L351
20151111,L607
20152197,L394
20154044,L209
20155052,L1703
20151326,L666
20151285,L180
20155016,L1876
20154037,L1444
20155091,L1587
20151240,L925
20152062,L1725
20152054,L1275
20151309,L530
20151309,L530
20152056,L2233
20152213,L563
20151018,L82
20156029,L1345
20151031,L437
20152155,L484
20157030,L1157
20151188,L44
20152078,L1759
20152089,L766
20151091,L1452
20151032,L492
20158006,L193
20154028,L732
20152034,L1342
20151253,L1140
20151169,L221
20152125,L1875
20151174,L373
20151113,L530
20151113,L530
20155107,L1627
20152180,L316
20151259,L1995
20151170,L665
20154050,L644
20152005,L1683
20151198,L419
20151065,L1535
20154067,L55
20158001,L103
20151059,L714
20151312,L277
20151312,L277
20152173,L490
20151279,L640
20151301,L492
20151049,L1003
20152169,L551
20157006,L838
20157035,L1065
20151019,L282
20151214,L415
20154016,L1790
20157010,L1168
20152041,L503
20151150,L546
20152059,L1108
20155013,L1374
20155070,L1917
20154011,L2234
20151131,L32
20151096,L875
20152144,L251
20152217,L406
20152097,L1435
20152051,L973
20152051,L973
20154036,L781
20154063,L989
20152231,L291
20152018,L227
20155050,L1443
20155065,L2009
20152085,L1895
20155069,L1983
20151296,L1608
20151020,L43
20151020,L43
20151093,L415
20151026,L2235
20151043,L987
20152158,L1960
20152133,L1026
20155136,L1243
20152016,L241
20152216,L828
20152216,L828
20152060,L430
20155010,L1282
20155010,L1282
20155110,L1814
20155110,L1814
20154077,L755
20151281,L106
20151280,L586
20154025,L986
20151235,L1201
20155085,L2236
20155085,L2236
20157022,L1080
20151264,L474
20152031,L766
20152031,L766
20155128,L1461
20151271,L74
20154058,L917
20151207,L1009
20154023,L755
20151009,L2
20152030,L518
20151177,L386
20154002,L2237
20152121,L258
20151160,L43
20151076,L83
20151098,L2143
20152009,L252
20152131,L359
20151153,L530
20151153,L530
20151052,L811
20151287,L1196
20158002,L103
20157013,L1081
20154017,L1628
20151036,L909
20151181,L1201
20152003,L2238
20155125,L1590
20151078,L809
20155125,L1590
20152150,L1291
20155134,L1637
20151007,L504
20152108,L642
20156012,L1500
20157037,L318
20155073,L1311
20155025,L1745
20152017,L716
20152032,L351
20152127,L187
20152127,L187
20151266,L987
20156009,L2239
20151265,L830
20155054,L1481
20152084,L1485
20152057,L440
20155036,L1239
20155036,L1239
20155007,L2240
20155039,L1530
20154062,L2151
20152042,L1048
20152042,L1048
20155017,L2241
20155017,L2241
20151249,L48
20155057,L1518
20151180,L421
20151056,L373
20151100,L1751
20152025,L243
20157008,L354
20155109,L1352
20151173,L460
20151201,L74
20151101,L1908
20151260,L1180
20152070,L364
20152193,L1231
20152106,L2242
20152081,L1103
20155118,L2243
20151314,L614
20152132,L1173
20154086,L1989
20154068,L679
20151218,L415
20151219,L885
20151322,L546
20151210,L2160
20157007,L1184
20152157,L573
20151139,L1818
20157004,L1073
20152015,L367
20151225,L726
20151005,L71
20151251,L530
20152212,L936
20152212,L936
20152058,L392
20151081,L419
20155088,L1620
20155060,L1789
20152073,L751
20152183,L352
20152109,L636
20156007,L107
20151012,L2223
20155087,L1571
20152195,L1101
20155048,L1400
20155048,L1400
20152151,L1049
20152129,L187
20155104,L1761
20155075,L1247
20151231,L201
20151157,L386
20151034,L909
20152153,L123
20152211,L265
20151320,L386
20151248,L2244
20155014,L2137
20151137,L180
20152192,L137
20152072,L291
20156006,L2245
20152171,L642
20152174,L351
20152174,L351
20152174,L351
20151324,L2246
20155105,L1395
20156015,L1500
20154015,L168
20152182,L1524
20157039,L1005
20156019,L1887
20156019,L1887
20151109,L721
20151237,L105
20157012,L1120
20157012,L1120
20152134,L1177
20154087,L283
20151062,L1977
20154051,L731
20152207,L452
20151273,L827
20151246,L1059
20152047,L936
20154070,L557
20151057,L622
20155123,L1814
20152196,L1149
20152188,L1090
20151121,L1383
20151242,L84
20152219,L383
20152039,L1183
20154045,L1669
20151058,L985
20156027,L826
20154052,L2247
20151072,L681
20151194,L889
20151114,L48
20151099,L1399
20152208,L394
20157042,L2140
20151014,L1844
20151014,L1844
20152186,L625
20154008,L1296
20151232,L1944
20152221,L79
20152205,L1873
20155049,L2248
20155079,L2249
20152141,L359
20154078,L28
20154039,L1752
20151193,L126
20151067,L2250
20154004,L2197
20154004,L2197
20151209,L1536
20151276,L900
20152135,L291
20151092,L403
20151092,L403
20151319,L2235
20151085,L660
20152200,L156
20152118,L1513
20152177,L1716
20151134,L1807
20151134,L1807
20151149,L1399
20151029,L486
20151084,L122
20155100,L1681
20151247,L56
20151289,L2251
20155089,L1613
20154064,L303
20151256,L2252
20155115,L1359
20152228,L367
20156018,L1438
20152094,L1407
20152189,L1090
20151070,L469
20158012,L193
20151088,L129
20151088,L129
20151239,L421
20154048,L914
20154048,L914
20154048,L914
20155066,L1968
20152024,L1101
20155082,L1489
20151167,L92
20151306,L878
20151300,L37
20152143,L123
20151303,L336
20151184,L1329
20155055,L1573
20155098,L1704
20154038,L303
20152035,L970
20152178,L459
20151110,L1945
20156004,L1840
20152077,L503
20152077,L503
20152077,L503
20152077,L503
20152166,L1231
20151168,L685
20152140,L187
20151267,L334
20151015,L385
20155023,L1290
20154072,L847
20145101,L2021
20145066,L2253
20145010,L1411
20144066,L718
20144092,L2086
20144092,L2086
20144052,L1205
20144084,L1752
20144078,L1271
20144078,L1271
20144078,L1271
20144078,L1271
20144039,L1248
20144009,L1296
20145117,L1561
20145024,L1594
20145041,L2183
20145099,L2254
20144071,L1143
20144043,L960
20146014,L990
20145048,L1290
20145141,L2255
20146013,L2256
20145131,L1247
20144057,L781
20145158,L1489
20144075,L188
20144033,L755
20144093,L6
20144030,L1238
20144003,L1271
20145002,L1408
20145138,L1691
20145088,L1475
20144010,L1932
20145089,L1377
20145111,L2049
20144095,L1296
20146006,L1283
20144082,L2257
20144086,L548
20145068,L1480
20145016,L2258
20146012,L1094
20145029,L1814
20145049,L1343
20145023,L2259
20146005,L1244
20145100,L2125
20145096,L1323
20145017,L1648
20145057,L2260
20146002,L1416
20145027,L1280
20144087,L110
20144035,L568
20145001,L1239
20144094,L76
20144002,L303
20144002,L303
20145026,L1351
20145166,L2030
20145037,L2094
20145063,L1357
20145167,L1789
20145129,L1409
20145094,L1564
20145123,L1229
20144073,L731
20145124,L1856
20146021,L1441
20145054,L1794
20146018,L670
20144056,L1322
20144036,L2261
20145040,L1297
20145157,L2183
20145060,L2262
20145151,L1311
20145036,L2263
20144005,L303
20144074,L35
20145042,L1263
20145139,L1338
20145139,L1338
20145139,L1338
20145139,L1338
20144096,L992
20144048,L240
20145032,L1237
20146026,L649
20145126,L2094
20145019,L2115
20144006,L1217
20144070,L1738
20145116,L1756
20144017,L977
20144090,L1121
20145137,L1583
20145047,L1297
20146010,L1035
20145015,L1600
20144061,L1143
20144076,L2264
20145109,L1432
20145059,L2265
20145154,L1512
20145130,L1359
20145065,L1664
20145065,L1664
20145006,L1456
20144050,L1686
20144085,L1296
20145039,L2266
20144027,L568
20144063,L1285
20145097,L1423
20144080,L679
20144021,L174
20144001,L718
20145171,L2125
20145172,L1456
20145120,L2162
20144012,L2267
20144012,L2267
20145022,L1288
20145102,L1811
20144049,L547
20145067,L1371
20144091,L2268
20144091,L2268
20145045,L1374
20146017,L1176
20145140,L1664
20145098,L1691
20144072,L1863
20145095,L1343
20145112,L1336
20145077,L1395
20144069,L1143
20145074,L1229
20144014,L303
20146027,L597
20145128,L1315
20144051,L921
20144031,L303
20144031,L303
20145119,L1789
20146023,L9
20144068,L1686
20145018,L1311
20145132,L1307
20145147,L1461
20145106,L1827
20145011,L1996
20145163,L2269
20145078,L1637
20145103,L1282
20144025,L744
20144004,L1000
20144067,L618
20146025,L1373
20146025,L1373
20144044,L864
20145081,L1620
20145087,L1690
20144059,L203
20145090,L1820
20145028,L1352
20144046,L744
20145061,L1405
20145080,L2270
20145056,L1664
20146030,L722
20144028,L2271
20145159,L2272
20145014,L1282
20145038,L1359
20144018,L2273
20145127,L1297
20145156,L1749
20144060,L1121
20145031,L1823
20144058,L1387
20144058,L1387
20145076,L2066
20145033,L1503
20145003,L1326
20144023,L679
20145044,L1339
20145062,L1339
20144029,L1238
20144053,L2274
20144041,L303
20144026,L989
20145051,L2269
20144011,L744
20145071,L1380
20145165,L1351
20146008,L2275
20146008,L2275
20145007,L1801
20146001,L2225
20146029,L2142
20145121,L1386
20145136,L1530
20144020,L371
20146020,L722
20146019,L1449
20146031,L1345
20145135,L1430
20145008,L1651
20144042,L618
20144038,L2276
20145133,L2009
20145133,L2009
20145004,L1983
20145004,L1983
20145084,L1371
20145050,L1811
20146007,L722
20145034,L1521
20144034,L921
20145160,L1511
20145115,L1495
20144040,L13
20144040,L13
20145043,L2277
20144055,L932
20145073,L1664
20144008,L744
20145152,L1343
20145145,L1837
20145114,L1304
20144015,L454
20144037,L1372
20144037,L1372
20144065,L755
20145030,L1515
20145110,L1829
20145162,L1267
20145146,L1474
20144047,L989
20145125,L1813
20146009,L236
20144077,L1444
20144062,L679
20145142,L1605
20146022,L1175
20145046,L1267
20145153,L2082
20144016,L894
20145012,L1876
20145079,L1368
20144081,L1460
20145005,L2278
20145149,L1386
20145013,L1481
20144054,L23
20146011,L1373
20144045,L888
20145070,L1770
20145070,L1770
20145083,L1931
20145083,L1931
20144064,L724
20144024,L2247
20145035,L2258
20144088,L894
20145075,L1663
20145168,L2269
20145168,L2269
20145058,L1443
20145144,L1926
20145173,L1648
20144032,L1160
20145104,L1952
20144083,L853
20144083,L853
20144019,L548
20145148,L1620
20145053,L1336
20144022,L961
20146015,L2022
20144013,L2268
20145020,L1307
20144089,L1972
20145118,L1522
20146016,L315
20144079,L24
20145055,L1249
20144007,L791
20145072,L1426
20145108,L1474
